obtuvo_credito,numero_parcelas,superficie_total_ha,porcentaje_produccion_venta,anios_actividad,edad,participa_toma_decisiones,pertenece_asociacion,usa_maquinaria,usa_semilla_certificada,tiene_certificacion_calidad,tiene_seguro_agropecuario,recibio_asistencia_tecnica,nivel_educacion,sexo,departamento,region_natural,tipo_riego_predominante,principal_destino_produccion,principal_canal_venta,tipo_riego_predominante_str
false,2,0.12,100,40,61,false,false,true,false,false,false,false,Secundaria completa,Hombre,LIMA,Costa,Gravedad,Venta,Acopiador,Gravedad
true,2,8.75,100,6,39,false,false,true,false,false,false,false,Secundaria completa,Hombre,LIMA,Costa,Gravedad,Venta,Acopiador,Gravedad
true,2,105,0,6,43,false,false,true,false,false,false,false,Superior no universitaria completa,Hombre,MADRE DE DIOS,Selva,Secano,Otro,Sin ventas,Secano
true,1,35.03,0,20,44,false,false,true,false,false,false,false,Secundaria incompleta,Hombre,PASCO,Selva,Secano,Otro,Sin ventas,Secano
true,2,15,99.88,14,38,false,false,false,false,false,false,false,Primaria incompleta,Hombre,PASCO,Selva,Secano,Venta,Comerciante mayorista,Secano
true,1,21,96.3,40,72,false,false,true,false,false,false,false,Secundaria completa,Hombre,PIURA,Costa,Gravedad,Venta,Acopiador,Gravedad
true,1,4.35,99.3,18,58,false,false,true,false,false,false,false,Primaria completa,Hombre,PIURA,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
false,1,0.67,32.3,25,48,false,false,true,false,false,false,false,Primaria incompleta,Hombre,PIURA,Costa,Gravedad,Autoconsumo,Acopiador,Gravedad
true,2,2,98.86,10,50,false,false,true,false,false,false,false,Primaria incompleta,Hombre,PIURA,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
true,2,3.5,95.45,49,73,false,false,true,false,false,false,false,Primaria incompleta,Hombre,PIURA,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
false,6,8.68,0,45,69,false,false,true,false,false,false,false,Superior no universitaria completa,Mujer,PUNO,Sierra,Gravedad,Autoconsumo,Sin ventas,Gravedad
true,3,8.32,0,30,47,false,true,true,false,false,false,false,Primaria completa,Mujer,PUNO,Sierra,Secano,Otro,Sin ventas,Secano
true,1,15,0,48,66,false,false,true,false,false,false,false,Primaria completa,Mujer,PUNO,Sierra,Secano,Otro,Sin ventas,Secano
true,1,5,80.15,20,44,false,false,true,false,false,false,false,Primaria completa,Hombre,SAN MARTIN,Selva,Gravedad,Venta,Comerciante mayorista,Gravedad
true,1,2.3,0,41,60,false,true,true,false,false,false,true,Primaria completa,Hombre,SAN MARTIN,Selva,Gravedad,Autoconsumo,Sin ventas,Gravedad
false,3,46.08,18.27,40,67,false,false,true,false,false,false,false,Superior universitaria completa,Mujer,SAN MARTIN,Selva,Secano,Autoconsumo,Acopiador,Secano
true,3,24.17,100,15,48,false,false,true,true,false,false,false,Secundaria completa,Hombre,SAN MARTIN,Selva,Gravedad,Venta,Comerciante mayorista,Gravedad
true,3,12.5,100,27,61,false,true,true,false,false,false,false,Secundaria completa,Hombre,SAN MARTIN,Selva,Secano,Venta,Asociación/Cooperativa,Secano
true,2,23.5,99.22,28,63,false,false,true,false,false,false,false,Primaria completa,Hombre,SAN MARTIN,Selva,Secano,Venta,Comerciante mayorista,Secano
true,3,5.9,99.39,20,53,false,false,true,false,true,false,true,Superior no universitaria completa,Hombre,TACNA,Costa,Goteo,Venta,Acopiador,Goteo
false,3,5.37,99.34,15,55,false,true,true,false,false,false,true,Secundaria completa,Hombre,TACNA,Costa,Goteo,Venta,Acopiador,Goteo
true,1,10.5,100,10,57,false,true,true,false,false,false,false,Superior universitaria completa,Mujer,TACNA,Costa,Goteo,Venta,Acopiador,Goteo
true,1,8,77.78,22,49,false,false,true,false,false,false,false,Secundaria completa,Hombre,TACNA,Costa,Goteo,Venta,Acopiador,Goteo
true,1,1,99.98,6,41,false,false,true,true,false,false,false,Secundaria completa,Hombre,TUMBES,Costa,Gravedad,Venta,Acopiador,Gravedad
true,2,18.7,100,40,53,false,false,true,false,false,false,false,Primaria completa,Hombre,TUMBES,Costa,Gravedad,Venta,Acopiador,Gravedad
true,1,3,99.67,11,55,false,false,true,false,false,false,false,Primaria completa,Mujer,TUMBES,Costa,Gravedad,Venta,Acopiador,Gravedad
true,2,3,96.36,15,42,false,false,true,false,false,false,false,Secundaria incompleta,Hombre,AMAZONAS,Selva,No especificado,Venta,Acopiador,No especificado
true,1,7,0,20,43,false,false,false,false,false,false,false,Secundaria incompleta,Hombre,AMAZONAS,Sierra,Secano,Otro,Sin ventas,Secano
true,3,5.75,27.57,18,39,false,false,true,false,false,false,false,Secundaria incompleta,Hombre,AMAZONAS,Selva,Secano,Autoconsumo,Comerciante minorista,Secano
true,4,15.5,0,30,54,false,false,false,false,false,false,false,Primaria incompleta,Hombre,AMAZONAS,Sierra,Secano,Otro,Sin ventas,Secano
true,3,1.72,100,33,60,false,false,true,false,false,false,false,Primaria completa,Hombre,ANCASH,Sierra,Gravedad,Venta,Acopiador,Gravedad
false,6,8.05,99.8,25,53,false,false,false,false,false,false,false,Primaria incompleta,Hombre,ANCASH,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
true,2,1.6,95.49,17,40,false,false,true,false,false,false,false,Primaria completa,Hombre,APURIMAC,Sierra,Secano,Venta,Consumidor final,Secano
true,4,1.42,69.36,20,53,false,true,true,false,false,false,false,Primaria incompleta,Hombre,APURIMAC,Sierra,Gravedad,Venta,Acopiador,Gravedad
true,6,3.75,95.95,30,51,false,false,false,false,false,false,false,Secundaria completa,Hombre,APURIMAC,Sierra,Goteo,Venta,Acopiador,Goteo
true,1,2.4,86.84,25,59,false,false,false,false,false,false,false,Secundaria incompleta,Mujer,AREQUIPA,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
false,1,11,0,15,52,false,false,true,false,false,false,false,Primaria completa,Mujer,AREQUIPA,Costa,Gravedad,Otro,Sin ventas,Gravedad
true,2,6,99.52,23,56,false,true,true,false,false,false,true,Superior universitaria incompleta,Hombre,AREQUIPA,Costa,Goteo,Venta,Acopiador,Goteo
true,5,1.78,100,15,45,false,false,true,false,false,false,false,Secundaria completa,Hombre,AREQUIPA,Sierra,Gravedad,Venta,Comerciante minorista,Gravedad
true,6,3.63,100,20,43,false,false,true,false,false,false,false,Superior no universitaria completa,Hombre,AREQUIPA,Sierra,Gravedad,Venta,Consumidor final,Gravedad
true,1,1.16,0,12,27,false,false,true,true,false,false,true,Secundaria completa,Mujer,AREQUIPA,Costa,Gravedad,Otro,Sin ventas,Gravedad
true,1,3.4,100,20,38,false,false,true,false,false,false,false,Superior no universitaria incompleta,Hombre,AREQUIPA,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad
true,2,2.75,98.95,30,53,false,false,true,false,false,false,false,Superior universitaria completa,Hombre,AREQUIPA,Costa,No especificado,Venta,Acopiador,No especificado
true,3,3.5,93.12,8,41,false,false,true,false,false,false,true,Secundaria completa,Hombre,AYACUCHO,Selva,Secano,Venta,Consumidor final,Secano
true,3,1.11,0,7,26,false,false,false,false,false,false,false,Primaria completa,Hombre,AYACUCHO,Sierra,No especificado,Otro,Sin ventas,No especificado
false,5,6,98.58,5,23,false,false,true,false,false,true,false,Secundaria completa,Hombre,AYACUCHO,Sierra,Aspersion,Venta,Comerciante mayorista,Aspersion
true,5,5.65,90.44,19,40,false,false,true,false,false,false,false,Secundaria incompleta,Hombre,AYACUCHO,Sierra,Aspersion,Venta,Acopiador,Aspersion
true,7,18.9,100,20,52,false,false,true,false,false,false,false,Primaria incompleta,Hombre,AYACUCHO,Sierra,Gravedad,Venta,Acopiador,Gravedad
true,4,0.63,1.16,14,34,false,false,true,false,false,false,false,Secundaria completa,Hombre,AYACUCHO,Sierra,Gravedad,Autoconsumo,Acopiador,Gravedad
true,6,5.99,85.71,13,38,false,false,true,false,false,false,false,Secundaria completa,Hombre,AYACUCHO,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad
true,2,8.4,0,9,30,false,false,true,false,false,false,false,Secundaria completa,Hombre,CAJAMARCA,Sierra,Gravedad,Autoconsumo,Sin ventas,Gravedad
true,6,8.25,0,18,42,false,false,true,false,false,false,false,Secundaria completa,Hombre,CAJAMARCA,Sierra,Aspersion,Autoconsumo,Sin ventas,Aspersion
true,4,1.5,0,36,54,false,true,false,false,false,false,false,Primaria incompleta,Hombre,CAJAMARCA,Sierra,Gravedad,Otro,Sin ventas,Gravedad
true,13,1.93,45.6,30,48,false,true,true,false,false,false,false,Primaria completa,Hombre,CUSCO,Sierra,Aspersion,Venta,Comerciante minorista,Aspersion
true,3,139,70.83,20,43,false,false,true,false,false,false,false,Secundaria completa,Hombre,CUSCO,Sierra,Aspersion,Venta,Acopiador,Aspersion
true,5,29,0,45,66,false,false,true,false,false,false,false,Superior no universitaria incompleta,Hombre,CUSCO,Sierra,Secano,Autoconsumo,Sin ventas,Secano
true,22,12.32,0.77,20,55,false,false,true,false,false,false,false,Secundaria completa,Hombre,HUANCAVELICA,Sierra,Aspersion,Autoconsumo,Consumidor final,Aspersion
true,1,563,0,5,46,false,false,true,false,false,false,false,Superior no universitaria completa,Hombre,HUANUCO,Selva,Secano,Otro,Sin ventas,Secano
true,2,3.5,0,5,21,false,false,true,false,false,false,false,Primaria completa,Mujer,HUANUCO,Selva,Secano,Otro,Sin ventas,Secano
true,3,145,40.97,30,51,false,false,true,false,false,false,false,Secundaria incompleta,Hombre,HUANUCO,Selva,Secano,Autoconsumo,Comerciante minorista,Secano
true,2,5.5,100,20,42,false,false,true,false,false,false,false,Secundaria completa,Hombre,HUANUCO,Sierra,Gravedad,Venta,Comerciante mayorista,Gravedad
true,4,29,0,20,56,false,false,true,false,false,false,false,Superior universitaria completa,Hombre,ICA,Costa,Goteo,Otro,Sin ventas,Goteo
true,3,6.53,94.97,4,42,false,false,false,false,false,false,false,Superior no universitaria completa,Hombre,ICA,Costa,Gravedad,Venta,Acopiador,Gravedad
true,1,10,100,12,54,false,false,true,false,false,false,false,Secundaria completa,Hombre,ICA,Costa,Gravedad,Venta,Acopiador,Gravedad
true,2,13,98.1,23,54,false,true,true,false,false,false,false,Secundaria completa,Hombre,JUNIN,Selva,Secano,Venta,Acopiador,Secano
true,2,12,100,30,49,false,false,true,false,false,false,false,Secundaria completa,Hombre,JUNIN,Selva,Secano,Venta,Acopiador,Secano
true,2,1.5,0,18,33,false,false,true,false,false,false,false,Secundaria incompleta,Mujer,JUNIN,Sierra,Aspersion,Otro,Sin ventas,Aspersion
true,3,11.16,100,24,42,false,true,true,false,false,false,false,Primaria incompleta,Hombre,LA LIBERTAD,Costa,Goteo,Venta,Acopiador,Goteo
true,2,1.49,98.77,20,45,false,false,true,false,false,false,false,Secundaria completa,Mujer,LA LIBERTAD,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
true,1,0.2,98.75,31,58,false,false,true,false,false,false,false,Secundaria completa,Hombre,LA LIBERTAD,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
true,6,3.93,69.88,13,31,false,true,false,false,false,false,false,Secundaria completa,Hombre,LA LIBERTAD,Sierra,Secano,Venta,Comerciante minorista,Secano
true,2,0.6,0,21,45,false,false,true,false,false,false,false,Primaria incompleta,Mujer,LAMBAYEQUE,Costa,Gravedad,Otro,Sin ventas,Gravedad
true,2,6.01,100,20,55,false,false,true,false,false,false,false,Superior universitaria incompleta,Hombre,LIMA,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
true,2,4.5,96.63,40,73,false,false,true,false,false,false,true,Secundaria completa,Hombre,LIMA,Costa,Gravedad,Venta,Acopiador,Gravedad
true,2,38.5,100,12,32,false,false,true,false,false,false,false,Superior no universitaria completa,Hombre,LIMA,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
true,1,40,93.75,35,56,false,false,false,false,false,false,false,Primaria incompleta,Mujer,MADRE DE DIOS,Selva,Secano,Venta,Comerciante mayorista,Secano
true,3,1.6,91.32,15,56,false,false,true,false,false,false,false,Secundaria incompleta,Mujer,MOQUEGUA,Costa,Gravedad,Venta,Comerciante minorista,Gravedad
true,1,1.5,94.43,40,53,false,false,false,false,false,false,false,Secundaria completa,Hombre,MOQUEGUA,Costa,Gravedad,Venta,Comerciante minorista,Gravedad
true,30,9.25,94.12,43,55,false,false,false,false,false,false,false,Secundaria completa,Hombre,PASCO,Sierra,Secano,Venta,Acopiador,Secano
true,1,16.64,0,20,43,false,false,true,false,false,false,false,Superior universitaria incompleta,Hombre,PASCO,Selva,Aspersion,Otro,Sin ventas,Aspersion
true,4,56.25,99.9,5,31,false,false,true,false,false,true,false,Secundaria completa,Hombre,PASCO,Selva,Secano,Venta,Acopiador,Secano
true,2,12,85.27,5,60,false,false,true,false,false,true,false,Sin nivel,Mujer,PASCO,Selva,Secano,Venta,Acopiador,Secano
true,2,1.57,99.56,30,51,false,false,true,false,false,false,false,Secundaria incompleta,Hombre,PASCO,Selva,Secano,Venta,Acopiador,Secano
true,2,1.1,97.73,20,56,false,false,true,true,false,false,false,Primaria completa,Hombre,PIURA,Costa,Gravedad,Venta,Acopiador,Gravedad
true,1,4.5,99.11,25,54,false,false,true,true,false,false,false,Superior universitaria completa,Mujer,PIURA,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
true,1,3,100,25,58,false,false,true,false,false,false,false,Primaria incompleta,Hombre,PIURA,Costa,Secano,Venta,Empresa/Agroindustria,Secano
true,1,2,0,8,46,false,false,false,false,false,false,false,Superior no universitaria completa,Hombre,PIURA,Costa,Secano,Otro,Sin ventas,Secano
true,4,9,0,39,56,false,false,true,false,false,false,false,Primaria completa,Hombre,PUNO,Sierra,Secano,Otro,Sin ventas,Secano
true,3,6.1,100,44,64,false,false,true,false,false,false,false,Primaria completa,Hombre,SAN MARTIN,Selva,Gravedad,Venta,Acopiador,Gravedad
true,2,425,0,30,59,false,false,true,false,false,false,false,Secundaria completa,Hombre,SAN MARTIN,Selva,Secano,Autoconsumo,Sin ventas,Secano
true,3,40,41.39,51,49,false,false,true,false,false,false,true,Secundaria completa,Mujer,SAN MARTIN,Selva,Secano,Autoconsumo,Comerciante minorista,Secano
true,4,11,100,24,60,false,true,true,false,false,false,true,Primaria completa,Mujer,SAN MARTIN,Selva,Secano,Venta,Asociación/Cooperativa,Secano
true,2,2.7,100,11,61,false,true,false,false,false,false,false,Secundaria incompleta,Hombre,TACNA,Costa,Gravedad,Venta,Acopiador,Gravedad
true,3,2,95.65,9,59,false,true,true,false,false,false,false,Primaria completa,Hombre,TACNA,Costa,Goteo,Venta,Acopiador,Goteo
false,2,20,99.89,10,42,false,true,true,false,false,false,false,Secundaria completa,Hombre,TACNA,Costa,Goteo,Venta,Acopiador,Goteo
false,1,5,99.82,45,64,false,false,true,false,false,false,false,Superior universitaria completa,Mujer,TACNA,Costa,Goteo,Venta,Comerciante minorista,Goteo
true,1,10.5,99.93,18,57,false,true,true,false,false,false,true,Secundaria incompleta,Hombre,TACNA,Costa,Goteo,Venta,Acopiador,Goteo
true,4,16,100,10,42,false,true,true,false,false,false,false,Secundaria completa,Hombre,TACNA,Costa,Goteo,Venta,Acopiador,Goteo
true,2,10,0,12,34,false,false,true,true,false,false,false,Secundaria incompleta,Hombre,TUMBES,Costa,Gravedad,Otro,Sin ventas,Gravedad
true,1,2.2,100,23,46,false,false,true,true,false,false,false,Superior no universitaria incompleta,Hombre,TUMBES,Costa,Gravedad,Venta,Acopiador,Gravedad
true,2,2.5,99.62,13,35,false,false,true,false,false,false,false,Secundaria incompleta,Hombre,TUMBES,Costa,Gravedad,Venta,Acopiador,Gravedad
true,1,0.72,100,20,56,false,false,false,false,false,false,false,Secundaria completa,Hombre,TUMBES,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
true,1,61,100,5,34,false,true,true,false,false,false,true,Secundaria completa,Mujer,UCAYALI,Selva,Secano,Venta,Empresa/Agroindustria,Secano
true,2,7.5,100,15,32,false,false,true,false,false,false,false,Secundaria completa,Mujer,UCAYALI,Selva,Secano,Venta,Acopiador,Secano
true,1,12,99.83,8,47,false,false,true,false,false,false,false,Superior no universitaria completa,Mujer,UCAYALI,Selva,Secano,Venta,Comerciante minorista,Secano
true,2,10,100,5,36,false,false,true,true,false,false,false,Primaria completa,Hombre,AMAZONAS,Selva,Gravedad,Venta,Comerciante mayorista,Gravedad
true,2,19.3,81.77,35,55,false,false,true,false,false,false,false,Primaria completa,Hombre,AMAZONAS,Selva,Secano,Venta,Comerciante mayorista,Secano
true,2,3,57.14,14,32,false,false,true,false,false,false,false,Secundaria completa,Hombre,AMAZONAS,Selva,Secano,Venta,Acopiador,Secano
true,2,6.5,99.49,16,40,false,false,true,false,false,false,true,Superior universitaria completa,Mujer,ANCASH,Costa,Goteo,Venta,Comerciante mayorista,Goteo
false,4,1.78,0,40,60,false,true,true,false,false,false,false,Secundaria completa,Hombre,ANCASH,Costa,Gravedad,Autoconsumo,Sin ventas,Gravedad
true,3,6.18,99.46,7,23,false,false,true,false,false,false,false,Superior no universitaria completa,Hombre,ANCASH,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
true,7,5.53,95.74,8,30,false,true,false,false,false,false,false,Secundaria completa,Hombre,APURIMAC,Sierra,Gravedad,Venta,Comerciante minorista,Gravedad
true,3,0.78,75,6,36,false,false,true,false,false,false,false,Secundaria completa,Mujer,AREQUIPA,Sierra,Gravedad,Venta,Comerciante minorista,Gravedad
true,1,0.34,0,2,39,false,false,false,false,false,false,false,Secundaria completa,Hombre,AREQUIPA,Costa,Secano,Otro,Sin ventas,Secano
true,5,13.2,100,40,60,false,false,true,false,false,false,true,Superior universitaria incompleta,Hombre,AREQUIPA,Costa,Gravedad,Venta,Consumidor final,Gravedad
true,2,7.76,99.84,25,42,false,true,true,false,false,false,false,Secundaria incompleta,Hombre,AREQUIPA,Costa,Gravedad,Venta,Acopiador,Gravedad
true,3,3.26,0,10,33,false,false,true,false,false,false,false,Secundaria completa,Hombre,AREQUIPA,Costa,No especificado,Otro,Sin ventas,No especificado
false,1,1.7,98.17,10,43,false,false,true,false,false,false,false,Secundaria completa,Hombre,AREQUIPA,Costa,Gravedad,Venta,Comerciante mayorista,Gravedad
true,2,37.5,100,45,65,false,false,true,false,false,false,true,Superior universitaria completa,Hombre,AREQUIPA,Costa,Goteo,Venta,Comerciante mayorista,Goteo
true,2,5.5,100,30,59,false,false,true,false,false,false,false,Secundaria completa,Hombre,AREQUIPA,Costa,Gravedad,Venta,Acopiador,Gravedad
true,1,0.34,0,5,36,false,false,true,false,false,false,false,Secundaria completa,Mujer,AYACUCHO,Sierra,Secano,Autoconsumo,Sin ventas,Secano
true,9,4,46.88,15,43,false,false,true,false,false,false,false,Primaria incompleta,Hombre,AYACUCHO,Sierra,Aspersion,Venta,Comerciante minorista,Aspersion
true,9,2.83,93.64,11,36,false,false,true,false,false,true,false,Secundaria incompleta,Hombre,AYACUCHO,Sierra,Aspersion,Venta,Comerciante mayorista,Aspersion
true,7,9.88,83.48,22,42,false,false,true,false,false,false,false,Primaria incompleta,Hombre,AYACUCHO,Sierra,Gravedad,Venta,Comerciante minorista,Gravedad
true,5,7.2,96.98,22,41,false,false,true,false,false,false,false,Primaria completa,Hombre,AYACUCHO,Sierra,No especificado,Venta,Comerciante mayorista,No especificado
true,3,0.55,0.66,28,46,false,false,true,false,false,false,true,Secundaria completa,Mujer,AYACUCHO,Sierra,Aspersion,Autoconsumo,Consumidor final,Aspersion
true,2,70,0,28,47,false,false,false,false,false,false,false,Secundaria incompleta,Mujer,CAJAMARCA,Selva,Secano,Otro,Sin ventas,Secano
false,2,2.5,96.23,12,49,false,true,true,false,true,false,false,Secundaria completa,Hombre,CAJAMARCA,Selva,Secano,Venta,Asociación/Cooperativa,Secano
true,1,3.75,96.3,27,51,false,false,true,false,false,false,false,Secundaria incompleta,Hombre,CAJAMARCA,Selva,No especificado,Venta,Acopiador,No especificado
true,1,160,100,23,38,false,false,false,false,false,false,false,Primaria completa,Mujer,CAJAMARCA,Selva,Secano,Venta,Consumidor final,Secano
true,6,14,39.66,31,45,false,true,true,false,true,false,true,Primaria completa,Hombre,CAJAMARCA,Sierra,Secano,Autoconsumo,Empresa/Agroindustria,Secano
